"PublishedIndicatorDashboardId","PublishedIndicatorId","DashboardId","DashboardNameEN","DashboardNameAR","SortOrder","EntityClassification","EntityClassificationName","EntityId","CreatedAt","UpdatedAt"
"f2da2556-d477-4e9f-b869-08de064080f8","fcdc61e3-9c77-48bf-28ad-08de064080f7","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","10/8/2025 10:58:45 AM",""
"e14af2d2-6400-4aa9-1bcc-08de096828d7","7dab8934-bec3-4a34-801d-08de096828d5","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","6","6","DiversificationTargets","","10/12/2025 2:00:44 PM",""
"a6b1c4f5-d439-4050-1bcd-08de096828d7","7dab8934-bec3-4a34-801d-08de096828d5","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","6","6","DiversificationTargets","","10/12/2025 2:00:44 PM",""
"aab3db83-3e6e-420b-2438-08de268d1812","3cb9c41f-f061-4f05-f4aa-08de268d1810","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","11/19/2025 7:54:17 AM",""
"0d0d465d-d332-4333-2439-08de268d1812","3cb9c41f-f061-4f05-f4aa-08de268d1810","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","11/19/2025 7:54:17 AM",""
"28a2ef69-1086-439f-6b1f-08de2a61dd8b","af220032-2e2a-4521-d1eb-08de2a61dd80","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","9","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","11/24/2025 1:25:55 PM","11/25/2025 1:41:18 PM"
"40605462-9c3d-475b-6b20-08de2a61dd8b","af220032-2e2a-4521-d1eb-08de2a61dd80","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","9","7","Sectors","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","11/24/2025 1:25:55 PM","11/25/2025 1:41:18 PM"
"464c6f62-8dc5-448f-23c8-08de34c3675d","a9d5aa30-94b9-4e6d-9425-08de34c3675b","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","4","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","12/6/2025 3:35:55 PM","6/15/2026 11:52:27 AM"
"e810254a-ac67-421e-23c9-08de34c3675d","a9d5aa30-94b9-4e6d-9425-08de34c3675b","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","4","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","12/6/2025 3:35:55 PM","6/15/2026 11:52:27 AM"
"fdda75fa-fee5-4441-23cc-08de34c3675d","452b585c-af2e-4941-9427-08de34c3675b","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","12/8/2025 11:05:01 AM",""
"ca09874f-bb31-4090-23cd-08de34c3675d","452b585c-af2e-4941-9427-08de34c3675b","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","12/8/2025 11:05:01 AM",""
"7ab84c2e-2343-4564-1dde-08de3ade590a","87c2a5a9-f54f-49ff-7b82-08de3ade5903","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","18","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","12/14/2025 10:04:02 AM",""
"740afc4a-b902-47ff-1ddf-08de3ade590a","87c2a5a9-f54f-49ff-7b82-08de3ade5903","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","18","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","12/14/2025 10:04:02 AM",""
"85697033-afba-4822-893b-08de5bf72337","2a3215db-daef-4634-56be-08de5bf72336","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","13","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","1/27/2026 11:58:25 AM",""
"76fc9ee6-863c-4ea7-893c-08de5bf72337","2a3215db-daef-4634-56be-08de5bf72336","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","13","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","1/27/2026 11:58:25 AM",""
"54e1f6a3-73f6-496c-f065-08de66e6ef18","8889b67b-664a-4680-8443-08de66e6ef17","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","15","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","2/8/2026 10:51:57 AM",""
"e0a087d5-6b5b-4bd0-f066-08de66e6ef18","8889b67b-664a-4680-8443-08de66e6ef17","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","15","7","Sectors","183e97e8-172e-48bf-afb2-46b453b7ad23","2/8/2026 10:51:57 AM",""
"f00f4474-d398-4653-6964-08de6c80b449","c7e2aafd-6340-45d5-31d3-08de6c80b448","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","5","NationalIndicators","","2/17/2026 12:17:23 PM","8/5/2026 9:16:45 AM"
"7f7e86f2-37b1-4f20-6965-08de6c80b449","c7e2aafd-6340-45d5-31d3-08de6c80b448","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","5","NationalIndicators","","2/17/2026 12:17:23 PM","8/5/2026 9:16:45 AM"
"654a0f3d-9cf9-4819-0234-08de737b95b3","11aea444-88e7-4169-c0fb-08de737b95b1","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","3","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","2/26/2026 1:07:57 PM",""
"0fb30535-0970-4134-0235-08de737b95b3","11aea444-88e7-4169-c0fb-08de737b95b1","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","3","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","2/26/2026 1:07:57 PM",""
"9a3950e0-f933-4081-c4de-08de7446bf5b","e8b7aa3b-38aa-47b8-fe79-08de7446bf51","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","15","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","2/26/2026 1:53:12 PM","2/26/2026 1:53:12 PM"
"d212286a-423d-4fca-c4df-08de7446bf5b","e8b7aa3b-38aa-47b8-fe79-08de7446bf51","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","15","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","2/26/2026 1:53:12 PM",""
"a6f33181-9b69-4957-d02a-08de8e443778","bc9e6227-a2fa-4f6d-ac77-08de8e443777","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","2","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","3/31/2026 6:10:05 PM",""
"6cb4ffec-0de5-402f-d02b-08de8e443778","bc9e6227-a2fa-4f6d-ac77-08de8e443777","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","2","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","3/31/2026 6:10:05 PM",""
"2b75cf70-1f9d-4f46-bfc4-08de92db4620","f92c25a2-5177-4677-9613-08de92db461f","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","12","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","4/5/2026 9:19:20 AM",""
"dc7c8819-e40d-4db8-bfc5-08de92db4620","f92c25a2-5177-4677-9613-08de92db461f","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","12","7","Sectors","a0d0a555-e73a-475d-a643-d1274460d246","4/5/2026 9:19:20 AM",""
"28cb6cea-c810-4443-be10-08de9e04ed96","d9eed3fe-a269-4d96-6897-08de9e04ed95","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","7","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","4/20/2026 12:11:55 PM",""
"d3814254-83c8-495c-be11-08de9e04ed96","d9eed3fe-a269-4d96-6897-08de9e04ed95","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","7","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","4/20/2026 12:11:55 PM",""
"73d067db-616d-4163-643d-08de9e09a551","ed390c3c-ac6f-470e-7a74-08de9e09a550","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","6","DiversificationTargets","","4/23/2026 12:31:41 PM",""
"3d694e95-5846-4e22-643e-08de9e09a551","ed390c3c-ac6f-470e-7a74-08de9e09a550","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","6","DiversificationTargets","","4/23/2026 12:31:41 PM",""
"9d3dd81d-5b25-4673-643f-08de9e09a551","9b07fcb5-2cff-44c4-7a75-08de9e09a550","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","6","DiversificationTargets","","4/23/2026 12:35:18 PM",""
"c3394a8b-0186-4003-6440-08de9e09a551","9b07fcb5-2cff-44c4-7a75-08de9e09a550","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","6","DiversificationTargets","","4/23/2026 12:35:18 PM",""
"0038ecc6-93d7-4cb7-61d9-08dea2214fb3","fbb1dabc-773e-4855-742f-08dea2214fb2","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","4/27/2026 12:27:04 PM",""
"3337b7af-ce5c-4805-61da-08dea2214fb3","fbb1dabc-773e-4855-742f-08dea2214fb2","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","4/27/2026 12:27:04 PM",""
"eb8cdd5f-9077-4116-cbc6-08dea2389ab0","0f5632ff-e60a-4b83-f10a-08dea2389aaf","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","11","6","DiversificationTargets","","5/3/2026 9:40:23 AM",""
"1375692f-1c96-404a-cbc7-08dea2389ab0","0f5632ff-e60a-4b83-f10a-08dea2389aaf","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","11","6","DiversificationTargets","","5/3/2026 9:40:23 AM",""
"fd36f59f-91eb-4e3f-cbca-08dea2389ab0","48906d7c-2b2c-42bd-f10c-08dea2389aaf","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","5","NationalIndicators","","5/3/2026 9:47:36 AM",""
"894e3f4f-404a-497e-cbcb-08dea2389ab0","48906d7c-2b2c-42bd-f10c-08dea2389aaf","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","5","NationalIndicators","","5/3/2026 9:47:36 AM",""
"ef62f78f-2fe0-4da2-cbe0-08dea2389ab0","8c915ebe-4dc5-4900-f117-08dea2389aaf","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","8","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","5/7/2026 8:17:26 AM",""
"0c0e5daf-7c8c-494b-cbe1-08dea2389ab0","8c915ebe-4dc5-4900-f117-08dea2389aaf","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","8","7","Sectors","39740084-7387-4caa-886a-8bd5c71fd799","5/7/2026 8:17:26 AM",""
"ac22c19b-ba3d-43ec-c675-08dea8e8edb5","5391471d-5db8-4e20-8a53-08dea8e8edb0","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","1","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","5/5/2026 10:28:47 AM",""
"752f4044-bf90-43d8-c676-08dea8e8edb5","5391471d-5db8-4e20-8a53-08dea8e8edb0","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","1","7","Sectors","56f68520-57a9-4bff-a680-11cc3322f780","5/5/2026 10:28:47 AM",""
"d58e54a0-866b-4269-c67b-08dea8e8edb5","912b46af-dd55-4296-8a56-08dea8e8edb0","2b055b1b-49d1-40d9-810f-62a36bfec97d","Executive Dashboard","لوحة القيادة التنفيذية","18","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","5/6/2026 11:02:35 AM","6/15/2026 11:52:27 AM"
"1067e10c-38ad-4b64-c67c-08dea8e8edb5","912b46af-dd55-4296-8a56-08dea8e8edb0","1369d2fe-81d7-40e4-a375-c87b528712fa","Leadership Dashboard","منصة القيادة","18","7","Sectors","3769563e-2ced-4ad9-9663-e74fcf662806","5/6/2026 11:02:35 AM","6/15/2026 11:52:27 AM"
