"PublishedIndicatorId","SourceIndicatorId","NameEN","NameAR","IndicatorTypeId","IndicatorTypeEN","IndicatorTypeAR","IndicatorTypeCode","IndicatorPriorityTypeId","PriorityTypeEN","PriorityTypeAR","PriorityTypeCode","PriorityRanking","IndicatorEntityTypeId","EntityClassification","EntityClassificationName","PublishingStatus","PublishingStatusName","Published","IsActive","InactiveReason","Completed","IsAnalysisAdded","ShowBenchmarksOnOverview","IsRankingOrRatingIndicator","OverlayEN","OverlayAR","Comment","CreatedAt","UpdatedAt"
"b954a215-4527-47cf-13d6-08ddd8aaca12","ab61b22e-a292-40d4-fd54-08dd8ca66f9c","Number of Jobs in the Sector (Tourism)","عدد وظائف القطاع","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","56f68520-57a9-4bff-a680-11cc3322f780","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/12/2025 10:07:47 AM",""
"554f0bf8-a094-4bdd-a7d8-08dddd5433d4","860dd26a-c89e-4100-9423-d2400ac231d3","Production in high tech greenhouses (share of total production in Greenhouses)","نسبة الزراعات في البيوت المحمية العالية التقنية من الإنتاج","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/17/2025 1:52:06 PM",""
"92aa796c-b5e1-4f57-a7e2-08dddd5433d4","0deac0f6-d36f-46b9-b658-08dd8ca641ed","Sector Exports (ICT)","صادرات القطاع (المعلومات والاتصالات)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","193fd388-ded0-455f-86a3-32ac810c3e6a","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/20/2025 7:57:28 AM",""
"7ca07ae2-eec1-4ed0-c7ed-08dddd57848d","6a83aeab-2024-4293-b659-08dd8ca641ed","Percentage of Online, End-to-End Public Services","نسبة الخدمات العامة عبر الإنترنت من البداية للنهاية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","193fd388-ded0-455f-86a3-32ac810c3e6a","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/17/2025 11:21:37 AM",""
"b2720098-c079-4302-c7f0-08dddd57848d","b4b097eb-9a69-4c3e-b4b9-3818d622e1f7","Number of ICT Companies","عدد شركات الاتصالات وتكنولوجيا المعلومات","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","193fd388-ded0-455f-86a3-32ac810c3e6a","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","8/17/2025 11:27:55 AM",""
"56117402-dd45-4e84-db60-08dde2343bfa","13fb8ac9-ce52-44ed-a70d-52fefe625ef2","Investment into the Sector (Transportation and Storage)","الاستثمار في القطاع (النقل والتخزين)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","False","False","False","This indicator will be activated once it is published in the National Central Database","سيتم تفعيل المؤشر حين نشره من قبل قاعدة البيانات المركزية للدولة","","8/25/2025 8:48:30 AM",""
"f93b4e4c-3855-4ecf-c881-08de049c57c4","37c65254-6ebb-4e9e-b3e8-08ddf993df51","Global Innovation Index Rank","ترتيب دولة قطر في مؤشر الابتكار العالمي","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","8d832af9-2cf0-4ed6-b3e6-28d51ee2d4f1","1","Enablers","2","Amended","True","True","","True","True","False","True","trwedsfsd","werwerew","","10/6/2025 9:02:31 AM",""
"f45c2040-d061-4e4c-c883-08de049c57c4","02f24f7f-aef9-4146-b65f-08dd8ca641ed","IATA Connectivity Index Rank","ترتيب دولة قطر في مؤشر اتحاد النقل الجوي الدولي (IATA)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","10/6/2025 9:20:54 AM",""
"f5ba2733-9ccd-4bf7-c885-08de049c57c4","2c6b666e-211a-46ad-bf71-9a38a4ca051f","Regulatory Quality Index Rank","ترتيب دولة قطر في مؤشر جودة التنظيم","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","de4dd3e7-1100-4a87-93f9-a10c891a36ed","1","Enablers","2","Amended","True","True","","True","False","False","False","","","","10/6/2025 9:30:29 AM",""
"e10eaacf-94aa-49d4-c886-08de049c57c4","da27153d-3966-4f8b-a091-5f0331c55bb1","B-READY Index Rank","ترتيب دولة قطر في مؤشر جاهزية الأعمال","43193c15-058d-4124-a152-aec091e2f2b4","Enablers","عوامل التمكين","enablers","2","Priority","مشروع ذو أولوية","priority","2","df683627-ae84-4d71-a27d-cb75e298ad8f","1","Enablers","2","Amended","True","True","","True","False","False","False","","","","10/6/2025 9:32:10 AM",""
"fcdc61e3-9c77-48bf-28ad-08de064080f7","1133a92c-b7aa-4d1c-b65c-08dd8ca641ed","Logistics Performance Index (LPI) Rank","ترتيب دولة قطر في مؤشر الأداء اللوجستي","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","10/8/2025 10:58:44 AM",""
"7dab8934-bec3-4a34-801d-08de096828d5","b00e50d8-c84d-46ab-acbb-680cccb79980","Qatari Nationals (Economically Active)","تعداد القطريين (النشيطون اقتصاديًا)","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","2","Priority","مشروع ذو أولوية","priority","2","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","10/12/2025 2:00:44 PM",""
"3cb9c41f-f061-4f05-f4aa-08de268d1810","1cd9ae28-478d-423f-fc28-08dd8f984037","Sector Exports (Agriculture)","صادرات القطاع (الزراعة)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","11/19/2025 7:54:17 AM",""
"af220032-2e2a-4521-d1eb-08de2a61dd80","c937c98f-88c0-4c71-aa03-651441969e5d","Number of Medical Tourists","عدد زوّار السياحة العلاجية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","f48b7019-ef34-4eb7-859d-2e4bde81d3c1","7","Sectors","2","Amended","True","True","","True","True","False","False","This indicator will be activated once it is published in the National Central Database","سيتم تفعيل المؤشر حين نشره من قبل قاعدة البيانات المركزية للدولة","","11/24/2025 1:25:55 PM",""
"a9d5aa30-94b9-4e6d-9425-08de34c3675b","728b4978-dca3-4c29-aa89-477447a6af45","Qataris Graduating from STEM ( share of all Qataris graduates )","نسبة القطريين المتخرجين من تخصصات العلوم                   ، تكنولوجيا المعلومات                   ، الهندسة                   ، والرياضيات (نسبة من أصل جميع الخريجين القطريين)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","12/6/2025 3:35:55 PM",""
"452b585c-af2e-4941-9427-08de34c3675b","4fe7e09d-e927-4b91-9e7e-fdd0c8b11c18","In-Destination Spend","إنفاق السائح","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","56f68520-57a9-4bff-a680-11cc3322f780","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","12/8/2025 11:05:01 AM",""
"87c2a5a9-f54f-49ff-7b82-08de3ade5903","65559064-b6a7-4b85-fd48-08dd8ca66f9c","Sector Exports - Freight","صادرات القطاع - الشحن","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","12/14/2025 10:04:02 AM",""
"2a3215db-daef-4634-56be-08de5bf72336","dfbac12a-b23f-4db0-8942-c90f775485cc","MSCI Rank","ترتيب دولة قطر في مؤشر ""مورجان ستانلي كابيتال إنترناشيونال""","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","1/27/2026 11:58:25 AM",""
"8889b67b-664a-4680-8443-08de66e6ef17","748bc532-9218-4ed2-bb05-08de0ba11ad8","Minimum Reserves of Strategic Commodities","المخزون الاستراتيجي – الحد الأدنى","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","2/8/2026 10:51:57 AM",""
"c7e2aafd-6340-45d5-31d3-08de6c80b448","60d9a968-c924-4da9-8b16-115f5a8a0dc5","FDI Stock","إجمالي مخزون الاستثمار الأجنبي المباشر","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","True","False","","","","2/17/2026 12:17:23 PM",""
"11aea444-88e7-4169-c0fb-08de737b95b1","a4dda68f-fedd-4176-b567-150ed06acd9e","Share of Private Banks' Credit to SMEs","حصة الائتمان المقدم للشركات الصغيرة والمتوسطة","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","2/26/2026 1:07:57 PM",""
"e8b7aa3b-38aa-47b8-fe79-08de7446bf51","6bd745d9-075f-4559-95a7-92c7fd71e939","US Tariff","التعريفة الجمركية - الأمريكية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","True","False","","","","2/26/2026 1:53:12 PM",""
"bc9e6227-a2fa-4f6d-ac77-08de8e443777","a811e0d5-c456-4dff-4a6e-08dd8f83b962","Sector Exports (Financial Services & Insurance)","صادرات القطاع (الأنشطة المالية والتأمينية)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","3/31/2026 6:10:05 PM",""
"f92c25a2-5177-4677-9613-08de92db461f","2f65daa5-6a30-45aa-bfe8-df7eb9a176ef","AuM managed from Qatar","حجم الأصول المدارة من دولة قطر","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","4/5/2026 9:19:20 AM",""
"d9eed3fe-a269-4d96-6897-08de9e04ed95","9c08e6c8-ebc7-4304-b65d-08dd8ca641ed","Air Transport Freight","حجم النقل الجوي ، الشحن","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","4/20/2026 12:11:55 PM",""
"ed390c3c-ac6f-470e-7a74-08de9e09a550","c6f4f88b-5459-479b-fd4a-08dd8ca66f9c","Total Population","عدد السكان","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","4/23/2026 12:31:41 PM",""
"9b07fcb5-2cff-44c4-7a75-08de9e09a550","3af4c0fb-e8ad-4641-1880-08dd8c9ac2e7","Non-Hydrocarbon Real GDP","الناتج المحلي الإجمالي غير الهيدروكربوني","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","4/23/2026 12:35:18 PM",""
"fbb1dabc-773e-4855-742f-08dea2214fb2","eb467551-f5d7-4a34-b657-08dd8ca641ed","Sector Contribution To GDP (Education)","مساهمة القطاع في الناتج المحلي الإجمالي (التعليم)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","4/27/2026 12:27:04 PM",""
"0f5632ff-e60a-4b83-f10a-08dea2389aaf","cc51126f-9f21-42d1-fd4c-08dd8ca66f9c","Economic Complexity Index Rank","ترتيب دولة قطر في مؤشر التعقيد الاقتصادي العالمي","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","True","","","","5/3/2026 9:40:23 AM",""
"48906d7c-2b2c-42bd-f10c-08dea2389aaf","7ff267fe-e6cc-481e-187f-08dd8c9ac2e7","Real GDP","الناتج المحلي الإجمالي الحقيقي","31c7e4b7-7d30-4576-b683-d5fc7aa05a6b","National Indicator","المؤشرات الوطنية","nationalindicator","","","","","","072f11c0-6d50-47da-aadf-8513eccd7ab2","5","NationalIndicators","2","Amended","True","True","","True","True","False","False","","","","5/3/2026 9:47:36 AM",""
"8c915ebe-4dc5-4900-f117-08dea2389aaf","d803eada-56b2-48a4-b65e-08dd8ca641ed","Liner Shipping Connectivity Index Rank","ترتيب دولة قطر في مؤشر وصولية خطوط النقل البحري المنتظم","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","39740084-7387-4caa-886a-8bd5c71fd799","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","5/7/2026 8:17:26 AM",""
"5391471d-5db8-4e20-8a53-08dea8e8edb0","c2dd124d-65a4-4a7e-b66a-08dd8ca641ed","Sector Contribution to GDP (Tourism)","مساهمة القطاع في الناتج المحلي الإجمالي (السياحة)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","56f68520-57a9-4bff-a680-11cc3322f780","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","5/5/2026 10:28:47 AM",""
"912b46af-dd55-4296-8a56-08dea8e8edb0","c9d04624-898e-4c37-a41e-d12cdb8e1e6c","Program for International Student Assessment (PISA) Rank","ترتيب دولة قطر في مؤشر الاختبارات الدولية (PISA)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","5/6/2026 11:02:35 AM",""
"38bb0719-b784-4ccb-8a62-08dea8e8edb0","1c46d5ad-0c16-4f63-fd3c-08dd8ca66f9c","Non-Hydrocarbon Exports (share of total exports)","الصادرات غير الهيدروكربونية","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","5/14/2026 8:57:39 AM",""
"10e4668d-b127-41eb-8a64-08dea8e8edb0","005df265-fd53-459f-a82e-154c9d4d16b0","Non-Hydrocarbon Government Revenue as Share of Non-Hydrocarbon GDP","نسبة الإيرادات الحكومية غير الهيدروكربونية من إجمالي الناتج المحلي غير الهيدروكربوني","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","5/14/2026 9:41:17 AM",""
"d7b556c3-8765-45ae-e336-08deb3df601a","245dffef-7f82-45ac-b65b-08dd8ca641ed","Sector Contribution To GDP (Manufacturing)","مساهمة القطاع في الناتج المحلي الإجمالي (الصناعات التحويلية)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","0679a403-9ca5-4a05-952b-53250586775b","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","5/17/2026 9:41:50 AM",""
"2a129acb-a3cd-41ea-e338-08deb3df601a","5893c1b0-ca0d-42b4-a410-b7104a28f3dd","Crop Yield  - Overall","إنتاجية المحاصيل","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","5/17/2026 11:47:11 AM",""
"efaa43e4-e034-4297-e33f-08deb3df601a","758f6b56-dec6-46d5-fd49-08dd8ca66f9c","Qataris Employed in Private Sector as Share of Total Qataris Employed","نسبة المواطنين القطريين العاملين في شركات القطاع الخاص","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","5/20/2026 10:37:37 AM",""
"88b5dbfb-cfbd-4f0b-d61f-08deb3ea9ad6","86453f7b-aa2a-4832-b663-08dd8ca641ed","Workforce (Economically Active)","القوى العاملة (النشطون اقتصاديًا)","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","5/20/2026 1:19:09 PM",""
"696c81d9-3d16-419d-23c8-08deb9658cc0","f40c099b-fe38-4c0c-ab6b-6f482504ba41","Qatar Fertilizer and Ammonia Exports","صادرات الأسمدة والأمونيا القطرية","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 10:36:35 AM",""
"7d9f00cc-54cf-48cc-23ca-08deb9658cc0","b3081714-bb56-44aa-8634-99236a47c31c","Qatar Share of Global Strategic Commodity Supply","حصة قطر من الإمدادات العالمية للسلع الاستراتيجية","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 10:41:44 AM",""
"8a3ddcb1-c262-4cea-23cb-08deb9658cc0","9f1b0ba8-2225-4f3e-973f-a5cf045627a9","Vessel Transit Activity","نشاط عبور السفن","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 10:52:21 AM",""
"3e141fda-3e1d-4355-23cc-08deb9658cc0","f834d328-e379-4221-a9ec-2620875ac997","Qatar LNG Export","صادرات قطر من الغاز الطبيعي المسال","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 11:00:31 AM",""
"bc645899-8766-4c2c-23ce-08deb9658cc0","7c3ab28c-a066-47a5-914b-26861ea54161","Commodity Price Index","مؤشر أسعار السلع","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 11:26:41 AM",""
"5e2b1deb-f90b-4d8a-23cf-08deb9658cc0","9fa7d4bf-61ac-49a3-fd53-08dd8ca66f9c","Cost of Living","تكلفة المعيشة","e93a7eb3-66db-4869-9543-dad2ffa98e81","Economic Diversification Targets","أهداف التنويع الاقتصادي","economicdiversificationtargets","","","","","","25501fcb-7469-4e34-a991-96867dcc641e","6","DiversificationTargets","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 1:56:34 PM",""
"86b1f4d0-454c-460b-ff6e-08deb966925e","7b2a03fc-c511-4c11-b6aa-bd77ce3b4ea2","Strait of Hormuz Transit Trade Volume","حجم التجارة العابرة لمضيق هرمز","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 10:57:09 AM",""
"abcf9092-a2e6-4b5b-ff6f-08deb966925e","08c3ddaf-5a58-4e94-8fcb-be81e945b2ce","Qatar's Helium Export","صادرات قطر من الهيليوم","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 11:02:22 AM",""
"2edd52f8-2cf0-492a-ff70-08deb966925e","18f1ee7f-8a9a-4523-9dcb-a8e4755a5b93","Monthly Change in Nominal Price Index","التغير الشهري في مؤشر الأسعار الاسمي","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/24/2026 11:08:24 AM",""
"f10efb73-ea8f-49a8-dfd3-08debee6364f","93032528-4506-4bf2-b118-1bab8728ce09","Global Merchandise Trade Growth","النمو السنوي لتجارة السلع","5c103a27-3fbf-4115-a3a8-98ad20d19599","Special Projects","مشاريع خاصة","specialprojects","","","","","","831507e5-1f46-4d68-5d78-08de9e0a394b","3","SpecialProjects","2","Amended","True","True","","True","True","False","False","","","","5/31/2026 11:38:15 AM",""
"c65e0835-1de9-41f1-dfd6-08debee6364f","f22dbb3c-c542-47d3-91b6-08dd8c9b1913","Global Food Security Index (GFSI) Rank","ترتيب دولة قطر في مؤشر الأمن الغذائي العالمي","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","True","","","","6/2/2026 1:27:00 PM",""
"26384945-9579-4e96-dfd9-08debee6364f","9c9544d1-acd2-44e2-afb8-8a57a29a1ad8","Number of licensed FinTech & InsurTech players","عدد شركات التكنولوجيات المالية وتكنولوجيات التأمين المرخصة","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","a0d0a555-e73a-475d-a643-d1274460d246","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/4/2026 7:57:08 AM",""
"edde655f-0d43-4a62-980c-08dec461c232","b1d55322-0c41-4c59-1884-08dd8c9ac2e7","Sector Contribution To GDP (Agriculture & Livestock)","مساهمة القطاع في الناتج المحلي الإجمالي (الزراعة والإنتاج الحيواني والسمكي)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/7/2026 9:55:28 AM",""
"56334e27-e32b-4163-980d-08dec461c232","c0ea29f9-c2b5-48c7-1885-08dd8c9ac2e7","Crop Yield  - Vegetables, Greenhouses","إنتاجية المحاصيل - الخضراوات  ، البيوت المحمية","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","183e97e8-172e-48bf-afb2-46b453b7ad23","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/7/2026 9:56:43 AM",""
"e2f78287-077e-48ee-980e-08dec461c232","80806c6e-efe6-4ec6-90b6-38d3fb904a7e","Cost per Student (K-12 Public Schools)","تكلفة الطالب في المدارس الحكومية (رياض الأطفال – المرحلة الثانوية)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/7/2026 10:49:19 AM",""
"6bb667c0-4287-4db5-9810-08dec461c232","32a62247-fdff-4032-b3bb-a4f438bbe26f","Share of Qataris enrolled in Government Schools out of the Total Number of Qataris in State Schools (Public and Private)","نسبة القطريين الملتحقين بالمدارس الحكومية من مجموع القطريين في مدارس الدولة (الحكومية والخاصة)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/11/2026 1:27:50 PM",""
"6ed25ef1-d1c4-4c93-9811-08dec461c232","8c2e44f0-93cd-48f4-9a4f-147bd1c540d0","Number of Teachers per Admins Staff (K-12 Public Schools), Overall","نسبة المعلمين إلى الإداريين في المدارس الحكومية (رياض الأطفال – المرحلة الثانوية)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","2","Priority","مشروع ذو أولوية","priority","2","3769563e-2ced-4ad9-9663-e74fcf662806","7","Sectors","2","Amended","True","True","","True","True","False","False","","","","6/15/2026 11:51:47 AM",""
"e6478631-ea19-49ce-9819-08dec461c232","7402f9d2-0a2d-4ca5-fc27-08dd8f984037","Number of Jobs in the Sector (ICT)","عدد الوظائف في القطاع (تكنولوجيا المعلومات والاتصالات)","c70c10e6-764c-4ec7-a7a4-e96d4e72d76d","Sector Indicator","قطاع","sectorindicator","","","","","","193fd388-ded0-455f-86a3-32ac810c3e6a","7","Sectors","2","Amended","True","True","","True","True","False","False","This indicator will be activated once it is published in the National Central Database","سيتم تفعيل المؤشر حين نشره من قبل قاعدة البيانات المركزية للدولة","","6/22/2026 10:57:18 AM",""
